PUBCHEM_CID,Actual,Predicted,Dataset
4428,-0.100544297,-0.3646785820988669,lgFu_train
4443,-1.572676214,-1.0430033268890273,lgFu_train
4449,-2.0,-1.3417364393595879,lgFu_train
4450,-0.568636236,-0.6894883294226767,lgFu_train
4451,-2.0,-2.2596533061401196,lgFu_train
4456,-0.030739442,-0.0419159645999432,lgFu_train
4460,-0.010995385,-0.3126525980713785,lgFu_train
4463,-0.397940009,-1.1082808191491422,lgFu_train
4474,-1.301029996,-0.749953940420251,lgFu_train
4475,-1.301029987,-0.7444817735289768,lgFu_train
4477,-2.109247462,-2.299261021392856,lgFu_train
4488,-1.0,-1.594751914319356,lgFu_train
4493,-0.777283529,-1.235776685047066,lgFu_train
4495,-1.560667306,-1.8490648038593447,lgFu_train
4497,-1.301029996,-1.0348354044934902,lgFu_train
4500,-0.316322701,-0.5799767758664872,lgFu_train
4510,-0.397940003,-0.2803678076486965,lgFu_train
4528,-0.397940009,-0.5633513408415365,lgFu_train
4536,-0.900319359,-1.2925626938255717,lgFu_train
4539,-0.064492734,-0.26916475989745786,lgFu_train
4542,-1.449429031,-1.3862141543183495,lgFu_train
4543,-0.920818754,-0.7822778609662361,lgFu_train
4552,-2.886056648,-2.1452860576491846,lgFu_train
4580,-3.0,-2.1178507816507235,lgFu_train
4595,-0.568636236,-0.6935033479420216,lgFu_train
4599,-2.0,-2.516783941961603,lgFu_train
4601,-0.096910013,-0.708608221631221,lgFu_train
4603,-0.236572006,-0.34462854201447685,lgFu_train
4605,-0.001087096,-0.1651762233547927,lgFu_train
4614,-2.935235613,-2.211800644437335,lgFu_train
4615,-1.045757481,-1.6174356324987547,lgFu_train
4616,-1.397940009,-1.5623852969450207,lgFu_train
4627,-0.031517049,-0.06157495990616858,lgFu_train
4632,-2.021363052,-1.6616140365758487,lgFu_train
4641,-2.0,-1.6063350125141156,lgFu_train
4649,-0.420216403,-0.27942843071636436,lgFu_train
4674,-0.065501546,-0.15744005645252448,lgFu_train
4675,-1.045757491,-1.0350592148065656,lgFu_train
4680,-1.13667714,-1.3284684035426246,lgFu_train
4684,-0.638272164,-0.7270535928933307,lgFu_train
4685,-1.639974911,-1.7587249674234147,lgFu_train
4723,-0.301029996,-0.2484732269081771,lgFu_train
4724,-1.301029987,-0.7462069920723389,lgFu_train
4727,-0.698970004,-0.17337761549492292,lgFu_train
4735,-0.522878738,-0.6750253816793136,lgFu_train
4736,-0.410795331,-0.3789320785797565,lgFu_train
4737,-0.346787486,-0.3674388946975862,lgFu_train
4740,-0.001087096,-0.11463711687593137,lgFu_train
4744,-1.301029987,-1.3150766733591162,lgFu_train
4745,-1.0,-0.607595242575466,lgFu_train
4748,-1.15490196,-1.4637961319693984,lgFu_train
4754,-0.206084489,-0.48856804867191306,lgFu_train
4759,-0.602059991,-0.45192926828223073,lgFu_train
4760,-1.522878745,-1.744498124156041,lgFu_train
4763,-0.305394801,-0.44935265642652034,lgFu_train
4764,-1.506401826,-1.8937037742057816,lgFu_train
4766,-0.95210857,-1.8835189636036882,lgFu_train
4781,-1.677780705,-1.6585138791491665,lgFu_train
4782,-0.309803916,-0.1798986592626806,lgFu_train
4793,-2.367542708,-2.363492200013561,lgFu_train
4794,-0.004364803,-0.1639744865700485,lgFu_train
4810,-0.031517051,-0.23576093833948167,lgFu_train
4811,-0.155522824,-0.321797495754216,lgFu_train
4819,-0.004364803,-0.18509408485153553,lgFu_train
4826,-0.221848742,-0.5581683707275437,lgFu_train
4829,-2.049816436,-2.008138175513481,lgFu_train
4835,-0.259637308,-0.39165194785427804,lgFu_train
4848,-0.084172168,-0.4896966052629613,lgFu_train
4849,-1.231608588,-1.418836358097411,lgFu_train
4853,-0.886056648,-0.7115708686988326,lgFu_train
4870,-0.823908726,-0.8021442189578427,lgFu_train
4872,-1.22184875,-1.2402937912128082,lgFu_train
