PUBCHEM_CID,SMILES,lgCL,lgVD,lgFu,CL_train_test,VD_train_test,Fu_train_test
9931329,CC1=NC=CN1C1=CC=C(COC2C=C(C=C(F)C=2)C2(CCOCC2)C(N)=O)C=C1,,,-0.996108834,,,train
9931954,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,-0.587371479,0.515873844,-0.634699251,test,test,test
9932580,CN(C1CCN(CC(O)COC2=CC(F)=C(F)C=C2)CC1)C1=NC2=CC=CC=C2S1,,,-2.522878745,,,train
9932689,OC1C=CC(=CC=1NC=O)C(O)CNCCC1C=CC(=CC=1)NCC(O)C1C=CC=CC=1,,,-0.545612533,,,test
9935639,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,0.995008054,-0.301029996,,train,train,
9936739,COC(=O)N(C1C=CC(=CC=1)OC(F)(F)F)C(=O)N1COC2(CC3C=C(Cl)C=CC=3C2=N1)C(=O)OC,,,-2.903089987,,,train
9938701,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,-0.86373253,-0.546244964,,train,train,
9939050,CC(C)(N)C(=O)NC(COCC1C=CC=CC=1)C(=O)N1CCC2(CN(C3=CC=CC=C23)S(C)(=O)=O)CC1,,,-0.634699251,,,train
9939609,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,-0.608006928,1.075546961,,train,train,
9944610,C1CCN(CC1)CCC#Cc1cccc(c1)CN1CCOCC1,,,-0.259637311,,,train
9948102,Clc1ccc(CCCOCCCN2CCCCC2)cc1,-0.20263352,1.0,,train,train,
9949641,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,-0.35261703,0.477121255,,train,train,
9949821,CC(C)C1=NN=C2C=CC(=CN21)C1OC=NC=1C1C=C(F)C=CC=1F,,,-0.729554092,,,train
9951932,Cc1ncc(cn1)[C@H](CC(=O)O)CCCCCCc1ccc2c(n1)NCCC2,,,-1.397940009,,,train
9952109,NC(=N)Nc1ncc(c2c1cc(cc2)S(=O)(=O)NC(C(=O)O)(C)C)Cl,,,-1.48148606,,,train
9952884,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,-1.324221658,0.164352856,,train,train,
9953906,NC1=NC(=NC(N)=C1N1CCOCC1)C1=NN(CC2=CC=CC=C2F)C2N=CC=CC=21,,,-1.11463878,,,train
9954607,OC(=NCc1ccc(=N)[nH]c1C)Cn1c(C)cc(c(c1=O)N)S(=O)(=O)NCC1CC1,,,-0.327902142,,,train
9954899,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2C=CC(=CC=21)OS(=O)(=O)C(F)(F)F,,,-1.446116973,,,train
9955534,OC(=NCc1ncccc1F)Cn1c(Cl)c[nH]c(=NCC(c2ccccn2)(F)F)c1=O,,,-0.065501549,,,train
9955782,OC(C(CC1C=CC=CC=1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1CC(O)C(O)C1,,,-1.630784143,,,train
9955886,COC1=CC(=NC(NC(=O)NS(=O)(=O)C2=NC=CC=C2OCC(F)(F)F)=N1)OC,,,-2.488116639,,,train
9956119,CC1=CN=C(N1)C1=CN=C(NCCNC2C=CC(=CN=2)C#N)N=C1C1C=CC(Cl)=CC=1Cl,,,-1.728158393,,,train
9959269,CC1C=CC(=CC=1)S(=O)(=O)NC1=NC=C(Br)N=C1OCC1=CC(OCCN(C)C)=C(C=C1)OC,,,-2.48148606,,,train
9966051,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,-0.458420756,1.547774705,,train,train,
9971942,Clc1ccc(cc1)CC1(O)c2ccccc2C2=NCCN12,,,-1.0,,,train
9974121,CC(O)C1C2SC(SCCOC(N)=O)=C(C(O)=O)N2C1=O,,,-0.455931959,,,test
9984136,OC(=O)C[C@@H](c1cccc(c1)F)N=C(Cn1c(ccc(c1=O)NCc1ccc2c(n1)NCCC2)C1CC1)O,,,-2.22184875,,,train
10002122,ON=C(CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2)O,,,0.0,,,train
10002440,OCCN1C(=O)C(N=C(c2cc3c([nH]2)c(c(s3)Cl)Cl)O)Cc2c1cccc2,,,0.0,,,train
10005242,OC(=O)C(C1C=CC=CC=1)N1CCC(CN2CCC(CC2)OC2=CC(Cl)=C(Cl)C=C2)CC1,,,-0.92382494,,,train
10018576,COCCOC1N=C2C(NC(=O)N2CC2C=CC=CC=2)=C(N)N=1,,,-0.978397284,,,train
10022229,COC1=CC(=CC=C1)S(=O)(=O)C1C2C=C(C)C=CC=2N(CC(O)=O)C=1C,,,-2.200659451,,,train
10023121,CNC1=C2NC(=NC2=NC=C1Cl)C1=CC=C(C=C1)OCCN1CCOCC1,,,-1.718966633,,,train
10023245,CC1=CC2C(SC3C=CC(=CC=3)S(C)(=O)=O)=C(C)N(CC(O)=O)C=2C=C1,,,-2.091514981,,,train
10024898,CCC(=O)CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.000434512,,,train
10024993,ONC(=N)CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.002613616,,,test
10026604,OCCN=C(CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2)O,,,-0.004364805,,,train
10046227,O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1ccc(F)cc1,-0.02346662,-0.318758763,,train,train,
10046404,Cc1ccc2c(c1)c(c1ccnc3c1cccc3C(F)(F)F)c(n2CC(=O)O)C,,,-2.397940009,,,train
10046647,O=C(NCC12CC3CC(C1)CC(C2)C3)C1C=C(CN2CCNCC2)C=CC=1Cl,,,-1.059483515,,,test
10047141,CC1=C(SC2C=CC(Cl)=CC=2)C2C=C(C=CC=2N1CC(O)=O)S(C)(=O)=O,,,-1.896196279,,,train
10047731,CSCCN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,0.0,,,train
10065020,CC(C(O)C1C=CC(O)=CC=1)N1CCC(O)(CC1)C1C=CC=CC=1,,,-0.183660531,,,train
10066327,Cc1ccc2c(c1)c(c1ccnc3c1cccc3F)c(n2CC(=O)O)C,,,-2.045757491,,,train
10069991,CC1=C(SC2C=CC(Cl)=CC=2)C2C(=CC=CC=2C2C=CC=CC=2)N1CC(O)=O,,,-2.494850022,,,train
10071196,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,,1.491961686,,,train,
10073306,OC[C@H](c1cnc(cn1)N=C([C@@H](c1ccc(c(c1)Cl)S(=O)(=O)C)CC1CCCC1)O)O,,,-1.0,,,test
10074190,COc1ccc(cc1)c1ccc(cc1)S(=O)(=O)N[C@@H](C(=O)O)C1CCC(CC1)N1CCN=C1O,,,-2.0,,,train
10077130,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,-1.690369833,0.572871602,,train,train,
10084648,CC1C=CC(SC2=CC=CC=C2CN(C)C)=C(N)C=1,,,-0.960585881,,,train
10090208,Cc1ccc2c(c1)c(c1ccnc3c1cccc3Cl)c(n2CC(=O)O)C,,,-2.22184875,,,train
10092649,CC1=CC=CC=C1CN1CCC(CC1)N1CCC(CC1)N1C(=O)NC2=CC=CC=C12,,,-0.450261269,,,test
10094246,CN=C(CCN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2)O,,,-0.002176919,,,train
10094429,OCC(CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2)CO,,,-0.002176919,,,train
10095464,OC[C@@H](CN1C(=O)C(N=C(c2cc3c([nH]2)c(c(s3)Cl)Cl)O)Cc2c1cccc2)O,,,-0.000434512,,,train
10096162,OCC(CN1C(=O)C(N=C(c2cc3c([nH]2)c(c(s3)Cl)Cl)O)Cc2c1cccc2)CO,,,-0.000869459,,,train
10096344,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,-0.943095149,1.204119983,,train,train,
10096946,OC1CCN(CC1)C(=O)CN1C(=O)C(Cc2c1cccc2)NC(=O)c1cc2c([nH]1)sc(c2)Cl,,,-0.007888512,,,train
10097037,O[C@@H]1CN(C[C@@H]1O)C(=O)CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.010105436,,,train
10097082,COC1C=CC2=NC=C(F)C(CCN3CCC(CC3)NCC3=CC4OCCOC=4C=N3)=C2N=1,,,-0.762456262,,,train
10108847,CC1C=CC(F)=C(C=1)NC1C2=CC(OC)=C(C=C2N=CC=1C(N)=O)OC,,,-1.446116973,,,train
10109058,NC(=O)NC1SC(=CC=1C(N)=O)C1=CC=C(CN2CCCCC2)C=C1,,,-0.476383581,,,train
10112695,OC(=O)C[C@@H](c1cnc2c(c1)cccc2)CCCCCCc1ccc2c(n1)NCCC2,,,-3.0,,,train
10113744,Clc1ccc(nc1)N=C(c1ccccc1NC(=O)c1ccc(cc1)C1=NCCN1C)O,,,-0.744727495,,,train
10115684,CC(NC(=O)CC1C=C(F)C=C(F)C=1)C(=O)NC1C2=CC=CC=C2C2=CC=CC=C2N(C)C1=O,,,-2.004364805,,,train
10126189,COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O,-0.168770306,1.374748346,,train,train,
10126799,O=C(NCCC1=CC=CC=C1Cl)C1C=C(C=CC=1Cl)N1N=CC(=O)NC1=O,,,-1.552841969,,,test
10127315,C/C(=C\[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]1CCCCN1C(C)C)C(C)(C)C)C(=O)O,-1.235077015,0.100370545,,train,train,
10127622,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,-0.900615367,0.38789807,,train,train,
10130337,NC(=O)OC[C@H](N)Cc1ccccc1,-0.555063428,0.453755036,,train,train,
10131006,OC(=O)[C@H]1NC[C@H](C1)Oc1cccc(c1)Cl,,,-1.15490196,,,train
10134976,CC1OC(=NC=1CCOC1=CC=CC2=C1C=CN2CCC(O)=O)C1C=CC=CC=1,,,-2.388276692,,,train
10135509,COc1ncc(cn1)[C@H](CC(=O)O)CCCCCCc1ccc2c(n1)NCCC2,,,-1.522878745,,,train
10136016,O=C(NC1CC1)C1=CN(C2N=CC=CC=2C1=O)C1C=C(C=CC=1)C#CC1=CN=CC=C1,,,-1.777283529,,,train
10137016,Clc1ccc(nc1)N=C(c1ccccc1NC(=O)c1ccc(cc1)C(=N)N(C)C)O,,,-0.568636236,,,train
10139173,OC(=O)CNCCNC1C=CC(Cl)=C(C=1)C(=O)NCC12CC3CC(C1)CC(C2)C3,,,-1.142667504,,,train
10140931,CC(C)CC1=C(C2C(=CC=CC=2N1CC1C=CC=CC=1)OCC(=O)NS(C)(=O)=O)C(=O)C(N)=O,,,-1.600326279,,,train
10141691,CCc1nccn1c1ccc(c(c1)F)N=C(c1cc(nn1c1ccc2c(c1)c(=N)[nH]o2)C(F)(F)F)O,,,-1.301029996,,,train
10152654,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,-1.943095149,0.212187604,,train,train,
10155136,CC1C=CC(NC2C3=CC(OC)=C(C=C3N=CC=2C(N)=O)OC)=C(F)C=1,,,-1.924453039,,,train
10160166,OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1C=C(OC(F)F)C(=CC=1)OC(F)F,,,-1.847711656,,,train
10161305,CC(OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2C=C3OCOC3=CC=2)C(F)=C1)C(O)=O,,,-1.382999659,,,train
10167277,CCOC1=CC=C(C=C1)N1C(=NC2=CC=CC=C2C1=O)C(C)N(CC1C=CC=NC=1)C(=O)CC1C=CC(=CC=1)C(F)(F)F,,,-2.327902142,,,train
10171487,CNC1C=CC(=CC=1)C1=NC2C=CC(O)=CC=2S1,,,-1.954677021,,,train
10171540,CC1C=CN=C2N=C(CCC3C=C(C=CN=3)OC)NC=12,,,-0.705313376,,,train
10175096,OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1)F)O,,,-1.22184875,,,train
10175126,OC[C@H]1CCCN1CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1F)F)O,,,-0.823908741,,,train
10182400,OC(=O)C[C@H](N1CCN(C1=O)CCCc1ccc2c(n1)NCCC2)c1ccc2c(c1)OCC2,,,-1.698970004,,,train
10182969,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,-1.318758763,-0.522878745,,train,train,
10183134,Clc1ccc(nc1)N=C(c1ccccc1NC(=O)c1ccc(cc1)C(=N)N1CCCCC1)O,,,-0.958607315,,,train
10184665,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,0.188084374,0.376576957,,train,train,
10184774,CC1=NC(Cl)=C(Cl)N1CC1SC2=C(C(=O)N(C)C(=O)N2CC(C)C)C=1C(=O)N(C)OC,,,-0.443818153,,,train
10194504,OC[C@@H](CN1C(=O)C(N=C(c2cc3c([nH]2)ccc(c3)Cl)O)Cc2c1cccc2)O,,,-0.000869459,,,train
10202422,OCCCNCCOC1C=C(C(=O)NCC23CC4CC(C2)CC(C3)C4)C(Cl)=CN=1,,,-0.960585881,,,train
10210815,OC(=O)COc1cc(ccc1F)Oc1ccc(cc1)CN(c1cccc(c1C)NS(=O)(=O)C)Cc1ccc(cc1F)F,,,-3.0,,,train
10215932,COC1=NC(Br)=CN=C1NS(=O)(=O)C1=CC=C(Cl)S1,,,-2.886056648,,,train
10220503,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,-0.265680319,-0.48148606,,train,train,
10223158,CC(C)CC1=C(C2C(=CC=CC=2N1CC1C=CC=CC=1)OCC(O)=O)C(=O)C(N)=O,,,-1.504455662,,,train
10224207,CC1CN(CC(CC2C=CC=CC=2)C(=O)NCC(O)=O)CCC1(C)C1=CC(O)=CC=C1,,,-0.823908741,,,train
10231705,CN1CCN(CC1)S(=O)(=O)C1C=CC(=CC=1)C1=CN=C(N)C(=N1)C(=O)NC1C=NC=CC=1CN1CCCC1,,,-1.105683937,,,test
10237369,COc1ccc2c(c1)c(CC(=O)O)c(n2c1ccnc2c1ccc(c2)Cl)C,,,-2.0,,,train
10239342,CNCc1nccn1c1ccc(c(c1)F)N=C(c1cc(nn1c1ccc2c(c1)c(=N)[nH]o2)C(F)(F)F)O,,,-0.841637508,,,train
10239608,OCCN(CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1)F)O)CC,,,-1.301029996,,,train
10239769,OCCN(CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1F)F)O)CC,,,-0.769551079,,,train
10250606,COCCN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.000869459,,,train
10250607,OCCCN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.000869459,,,train
10257882,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,-1.256266318,-0.056929669,,train,train,
10268287,c1ccc(cc1)c1nc(N=c2[nH][nH]c(c2)C2CC2)c2c(n1)cccc2,,,-2.0,,,test
10273252,CC(C)CC(CO)NC1=NC(=NC2N=C(N)SC1=2)SCC1C=CC=C(C=1)C#N,,,-2.065501549,,,train
10275777,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,,1.472965295,-0.096910013,,train,train
10278166,CN(C)CCOC1C=C(C=CC=1Cl)NS(=O)(=O)C1C(Cl)=CC(=CC=1Cl)C(F)(F)F,,,-2.537602002,,,train
10278617,O=n1ccc(c(c1C)C(=O)N1CCC(CC1)(C)N1CCC(CC1)N(c1cccnc1)c1ccccc1)C,,,-0.420216403,,,train
10279136,COc1c(OC)cc2c(c1c1ccc(cc1)F)c(N)cc(n2)N1CCCN(CC1)C(=O)N1CCOCC1,,,-1.22184875,,,train
10280735,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,-0.506681392,0.184691431,,train,train,
10282265,CCOC1C=CC(=CC=1)N1C(=NC2N=CC=CC=2C1=O)C(C)N(CC1=CN=CC=C1)C(=O)CC1C=CC(=CC=1)OC(F)(F)F,,,-1.321481621,,,train
10287138,COC1N=C(Cl)C(Cl)=NC=1NS(=O)(=O)C1=CC=C(Cl)S1,,,-3.096910013,,,train
10287292,OCCN1C(=O)C(N=C(c2cc3c([nH]2)ccc(c3)Cl)O)Cc2c1cccc2,,,-0.000434512,,,train
10288191,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,-0.53974667,0.118689787,,train,train,
10290834,CC1C(=O)C(=O)C=CN1C,,,-0.173925191,,,train
10291931,COC1C=C2N=CC(C(N)=O)=C(NC3C=C(F)C=CC=3F)C2=CC=1OC,,,-1.2644011,,,train
10291948,CC1=NC=CN1C1SC(NC2C=NC=CN=2)=NC=1C1C=C(C=CC=1)C#N,,,-1.359518563,,,train
10293231,CC(C)(C)C(O)C(=O)N1CCCC1C(=O)NCC1C=C(Cl)C=CC=1CN,,,-0.236646891,,,train
10298858,COc1ccc(c(c1)C(=Nc1ccc(cn1)Cl)O)N=C(c1ccc(cc1F)C(=N)N(C)C)O,,,-0.197910742,,,test
10302451,CN1CCN(CC1)CCOc1cc(OC2CCOCC2)c2c(c1)ncnc2Nc1c(Cl)ccc2c1OCO2,,,-1.045757491,,,test
10308710,COC1=CC(CCC2NC3C=C(Br)C=NC=3N=2)=NC=C1,,,-1.388276692,,,train
10309114,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,-0.335358024,0.491361694,-0.476383581,train,train,train
10310138,OCC(CN1C(=O)C(N=C(c2cc3c([nH]2)ccc(c3)Cl)O)Cc2c1cccc2)CO,,,-0.000869459,,,train
10310524,NC(NC(=O)C1N=C(Cl)C(N)=NC=1N)=NCCCCC1C=CC(=CC=1)OCC(O)CO,,,-0.604149624,,,train
10310632,OCCNCCNC1C=CC2C(=CC=CC=2N=1)NC(=O)CC12CC3CC(C1)CC(C2)C3,,,-1.3400838,,,train
10311306,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-1.642065153,0.817659792,,train,train,
10311867,OC[C@H]1CCCN1CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1)F)O,,,-1.301029996,,,train
10316203,Clc1ccc2c(c1)nccc2Nc1ccc(c(c1)O)CNC(C)(C)C,,,-0.920818754,,,train
10324367,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0.361727836,1.04251926,,train,train,
10326800,OC1C=CC(C(O)CNCCCCCCCCCN2CCC(CC2)OC(=O)NC2=CC=CC=C2C2C=CC=CC=2)=C2C=CC(=O)NC=12,,,-0.924818145,,,train
10332398,C1CC1NC1C=CC2=NN=C(C3C=CC=CC=3)N2N=1,,,-1.3400838,,,train
10337564,Cc1ccc2c(c1)c(c1ccnc3c1cccc3C)c(n2CC(=O)O)C,,,-2.301029996,,,train
10340798,Cc1ccc2c(c1)c(c1ccnc3c1ccc(c3)C(F)(F)F)c(n2CC(=O)O)C,,,-2.397940009,,,train
10341154,NC(=O)N(C1C(F)=CC=CC=1F)C1C=CC(=C(N=1)C1C=CC(F)=CC=1F)C(N)=O,,,-0.406381692,,,train
10347529,COc1ccc(cc1)c1ccc(cc1)S(=O)(=O)N[C@@H](C(=O)O)C1CCC(CC1)N(C(=O)C)Cc1ccccc1,,,-1.823908741,,,train
10348973,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,-0.37675071,,-0.537602002,train,,train
10364560,OCC(=O)N1CCC(CC1)C1NN=C(C=1C1C=CN=CN=1)C1C=CC(Cl)=CC=1F,,,-0.596707855,,,train
10367012,NC1CCC(CC1)CN=C([C@@H]1CCCN1C(=O)[C@@H](C(C1CCCCC1)C1CCCCC1)N)O,,,-1.698970004,,,train
10368812,Cc1ccc(C(=O)N(CCCN)C(c2nc3snc(C)c3c(=O)n2Cc2ccccc2)C(C)C)cc1,-0.456180195,0.828659897,-1.337242168,train,train,train
10376960,OC(=O)[C@H]1NC[C@H](C1)COc1cccc(c1)F,,,-0.494850022,,,train
10387417,CC1=CC(=NC(=N1)N1C=NC=C1)N1CCCC1C(=O)NCCC1=CC2OCOC=2C=C1,,,-0.721475035,,,train
10387489,CC(C)(C)OC(=O)CC(C)NC(=O)C1CC(ON=1)C(O)(C(F)(F)F)C(F)(F)F,,,-0.745935547,,,train
10389239,OC1=NCCc2c1cc([nH]2)c1ccnc(c1)c1cnc2c(c1)cccc2,,,-2.522878745,,,train
10405318,CC1=C(SC2=CC(Cl)=CC=C2)C2C=C(C)C=CC=2N1CC(O)=O,,,-2.443697499,,,train
10407120,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,-1.26760624,-0.366531544,,train,train,
10407275,CC1=CC2C(=C(C)N(CC(O)=O)C=2C=C1)S(=O)(=O)C1C=CC(Cl)=CC=1,,,-2.283996656,,,train
10407503,CC1=C(C2C=C(F)C=CC=2N1CC(O)=O)S(=O)(=O)C1C=CC(Cl)=CC=1,,,-2.366531544,,,train
10409908,CC(=O)NC1C=CC=C2C=1C(=C(C)N2CC(O)=O)S(=O)(=O)C1C=CC(Cl)=CC=1,,,-1.368556231,,,train
10410468,O=C(N(C)C)CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.002613616,,,train
10411605,COc1ccc(cn1)[C@@H](N1CCN(C1=O)CCCc1ccc2c(n1)N[C@@H](CC2)C)CC(=O)O,,,-1.096910013,,,train
10411907,COc1cc2ncnc(c2cc1OC1CCN(CC1)CC(=N)O)Nc1cccc(c1F)Cl,,,-1.327902142,,,train
10412910,OC(=NS(=O)(=O)C)CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.001740662,,,test
10428273,N#Cc1cccc2c1nccc2c1c2cc(C)ccc2n(c1C)CC(=O)O,,,-1.769551079,,,train
10430450,OCCN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.000869459,,,train
10432087,CN=C(CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2)O,,,-0.001740662,,,test
10433988,O=C1C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c(N1CCS(=O)(=O)C)cccc2,,,-0.002176919,,,train
10452640,N#CCN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.000434512,,,train
10456473,OC(=O)C[C@@H](c1cccnc1)N=C(CN1CC[C@@H](C1=O)CCc1ccc2c(n1)NCCC2)O,,,-0.350665141,,,test
10459564,COC1C(=CC(=CC=1C(C)(C)C)C(=O)CN1CC2=CC(OCC)=C(OCC)C(F)=C2C1=N)N1CCOCC1,,,-2.677780705,,,train
10465965,COC1C=CC(CC2C(N)=NNC=2N)=CC=1,,,-0.713319031,,,train
10470886,COCCNC1N=C2C(NC(=O)N2CC2C=CC=CC=2)=C(N)N=1,,,-0.68131073,,,train
10472693,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,-2.012589115,-0.589825535,,train,train,
10476254,OC(=N)CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.001740662,,,train
10477093,CCC(CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2)O,,,-0.000434512,,,train
10477191,OC[C@@H](CN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2)O,,,-0.001740662,,,train
10477292,CS(=O)(=O)C1=CC=C(C=C1Cl)C(CC1CC(=O)CC1)C(=O)NC1C=NC=CN=1,,,-0.318758763,,,train
10478142,CS(=O)CCN1C(=O)C(NC(=O)c2cc3c([nH]2)sc(c3)Cl)Cc2c1cccc2,,,-0.004803708,,,train
10478515,O=C([C@H]([C@@H](C(=O)N1CCC(C1)(F)F)N)c1ccc(cc1)c1ccc2n(c1)ncn2)N(C)C,,,-0.744727495,,,train
10479502,OC1C(=C(Cl)C=CC=1NC(=O)NC1C=CC=C(F)C=1Cl)S(=O)(=O)N1CCNCC1,,,-2.537602002,,,train
10483360,COC1C=C(CC(O)=O)C=CC=1OC1C=CC(=CC=1NS(=O)(=O)C1C=CC(Cl)=CC=1Cl)C(=O)NCCCC,,,-2.698970004,,,train
10529121,Clc1ccc(c(c1)CN=C([C@@H]1CCCN1C(=O)[C@@H](C1CCCCC1)N)O)OCC(=NC1CC1)O,,,-0.920818754,,,train
10643071,CC(O)(C(=O)NC1C=CC=C(C=1)S(=O)(=O)C1C=CC=CC=1)C(F)(F)F,,,-1.041436117,,,train
10669349,Clc1ccc(c(c1)CN=C([C@@H]1CCCN1C(=O)[C@@H](C1CCCCC1)N)O)Cl,,,-1.397940009,,,train
10714850,OC(=O)C1=CN(CC2C=CC=CC=2)C2=CC(=C(F)C=C2C1=O)N1CCNCC1,,,-0.524328812,,,train
10729608,CC1C=CC=C(C(N)=O)C=1NC(=O)C1C=CC=CC=1,,,-0.348334396,,,train
10742217,OC(=N)COc1ccc(cc1CN=C([C@@H]1CCCN1C(=O)[C@@H](C1CCCCC1)N)O)Cl,,,-0.585026652,,,train
10789661,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@H](O)c3cc(Cl)ccc32)c(C)c1,-0.841637508,-0.301029996,,train,train,
10809911,CC(O)(C(=O)NC1C=CC(=CC=1)S(=O)(=O)N1CCOCC1)C(F)(F)F,,,-0.431094585,,,train
10833571,CCC1=C(C2C(=CC=CC=2N1CC1C=CC=CC=1)OCC(N)=O)C(=O)C(N)=O,,,-0.821023053,,,train
10861643,O=C[C@H](N=C([C@H](C(C)C)NS(=O)(=O)c1ccc(cc1)F)O)CC(C)C,,,-0.284832642,,,train
11001318,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,-2.425142275,-0.577926312,,train,train,
11027582,CC1N=C(N=C(NC(=O)NS(=O)(=O)C2=CC(I)=CC=C2C(=O)OC)N=1)OC,,,-2.128028356,,,train
